434	12.689	-0.558	0.039	-0.001	11.811	-0.054	0	0	0.427	0.477	0.097	2	17
436	9.461	-0.79	0.064	-0.001	10.102	-1.135	0.092	-0.002	0.696	0.134	0.17	1	12
437	9.207	-0.161	0	0	9.197	-0.158	0	0	0.002	0.015	0.983	3	12
438	13.607	-0.976	0.057	-0.001	14.304	-1.407	0.092	-0.002	0.619	0.316	0.064	1	10
440	7.899	-0.751	0.045	-0.001	8.951	-1.303	0.092	-0.002	0.49	0.467	0.043	1	16
441	8.768	-0.138	0.008	0	8.609	-0.041	0	0	0.091	0.03	0.88	3	12
443	9.974	-0.213	0.012	0	9.68	-0.063	0	0	0.128	0.845	0.027	2	9
444	9.977	-0.767	0.044	-0.001	11.106	-1.374	0.092	-0.002	0.482	0.106	0.413	1	8
445	12.127	-1.385	0.09	-0.002	12.156	-1.399	0.092	-0.002	0.988	0	0.011	1	11
446	11.954	-0.659	0.019	0	11.635	-0.437	0	0	0.212	0.746	0.042	2	11
447	7.043	0.054	0.004	0	7.356	0.039	0	0	0.046	0.225	0.729	3	13
448	6.974	-0.557	0.052	-0.001	8.078	-1.058	0.092	-0.002	0.573	0.273	0.155	1	12
449	13.24	-0.89	0.066	-0.001	13.98	-1.207	0.092	-0.002	0.716	0	0.284	1	11
451	6.595	-1.125	0.086	-0.002	6.676	-1.194	0.092	-0.002	0.939	0.004	0.057	1	18
452	11.635	-0.227	0.004	0	11.52	-0.181	0	0	0.04	0	0.96	3	11
454	8.971	-0.255	0.011	0	8.704	-0.12	0	0	0.116	0.063	0.821	3	8
455	10.061	0.027	0.003	0	9.985	0.071	0	0	0.035	0.951	0.014	2	11
456	9.675	-0.932	0.056	-0.001	10.594	-1.39	0.092	-0.002	0.611	0.121	0.268	1	9
457	7.433	-1.174	0.081	-0.002	7.634	-1.314	0.092	-0.002	0.882	0.006	0.112	1	11
460	8.44	-1.302	0.088	-0.002	8.542	-1.351	0.092	-0.002	0.957	0.037	0.006	1	13
463	7.637	-1.217	0.083	-0.002	7.802	-1.332	0.092	-0.002	0.903	0	0.097	1	13
464	5.682	-0.327	0.017	0	5.028	-0.121	0	0	0.181	0.65	0.169	2	12
465	8.404	-1.34	0.086	-0.002	8.524	-1.409	0.092	-0.002	0.942	0.016	0.042	1	16
466	14.238	-0.494	0.013	0	14.031	-0.339	0	0	0.141	0.823	0.036	2	8
469	10.72	-1.176	0.085	-0.002	10.886	-1.257	0.092	-0.002	0.929	0.001	0.07	1	.
470	11.634	-0.717	0.023	0	11.262	-0.46	0	0	0.25	0.672	0.078	2	11
473	7.522	0.008	0.001	0	7.39	0.03	0	0	0.009	0.842	0.149	2	8
474	11.671	-0.436	0.015	0	11.095	-0.228	0	0	0.168	0.034	0.798	3	8
476	7.194	-1.318	0.091	-0.002	7.207	-1.328	0.092	-0.002	0.992	0	0.008	1	16
477	8.148	-1.175	0.079	-0.002	8.415	-1.318	0.092	-0.002	0.866	0.128	0.006	1	10
